번호,사업명,권역,연도,월,주차,수거일,지역1,지역2,환경,방법,종,개체수,채집기간,Index,실험개체수,Pool No.,양성 Pools,비고,확정,확정일자,입력일자,입력자(아이디),조사년도,조사월,조사주
345,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,20,7,2,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
346,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
347,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,28,7,4,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
348,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,15,7,2,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
349,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,12,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
350,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,8,7,1,8,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
351,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Culex tritaeniorhynchus,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
352,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
353,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,5,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
354,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,8,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
355,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
356,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,29,7,4,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
357,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
358,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,166,7,23,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
359,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,47,7,6,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
360,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,29,7,4,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
361,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,13,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
362,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,13,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
363,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,44,7,6,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
364,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,10,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
365,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,34,7,4,34,4,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
366,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Culex tritaeniorhynchus,20,7,2,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
367,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,8,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
368,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
369,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Armigeres subalbatus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
370,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
371,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Ochlerotatus koreicus,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
372,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
373,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,6,7,0,6,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
374,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
375,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Culex pipiens,82,7,11,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
376,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
377,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
378,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,23,7,3,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
379,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Aedes vexans,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
380,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,9,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
381,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,14,7,2,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
382,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,39,2025-09-27,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,4,7,0,4,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
383,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Culex tritaeniorhynchus,6,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
384,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
385,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Armigeres subalbatus,5,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
386,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,9,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
387,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
388,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
389,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
390,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
391,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
392,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,25,7,3,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
393,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Aedes vexans,3,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
394,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,8,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
395,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,2,7,0,2,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
396,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Culex tritaeniorhynchus,8,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
397,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,11,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
398,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,4,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
399,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
400,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
401,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
402,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,14,7,2,14,2,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
403,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Culex tritaeniorhynchus,7,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
404,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
405,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,11,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
406,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
407,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,10,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
408,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,5,7,0,5,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
409,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Culex tritaeniorhynchus,78,7,11,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
410,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,12,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
411,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,14,7,2,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
412,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Culex bitaeniorhynchus,3,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
413,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,12,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
414,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
415,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,42,7,6,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
416,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,9,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
417,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 김화읍 학사리,기타,LED1,Anopheles spp.,10,7,1,10,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
418,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,374,7,53,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
419,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,34,7,4,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
420,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,29,7,4,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
421,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,7,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
422,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,8,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
423,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,17,7,2,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
424,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,2,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
425,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,42,7,6,42,5,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
426,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 신북읍 지내리,기타,LED1,Culex tritaeniorhynchus,38,7,5,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
427,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
428,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,8,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
429,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 신북읍 지내리,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
430,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,8,7,1,8,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
431,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
432,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Culex pipiens,88,7,12,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
433,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
434,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Aedes vexans,3,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
435,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
436,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,10,7,1,0,0,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
437,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,38,2025-09-20,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-09-26,최연희(chldusgmlek),2026년,05월,1주
438,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,고성군 현내면 명파리,기타,LED1,Culex bitaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
439,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,고성군 현내면 명파리,기타,LED1,Armigeres subalbatus,3,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
440,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
441,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
442,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
443,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
444,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Culex bitaeniorhynchus,4,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
445,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,12,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
446,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,5,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
447,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Aedes albopictus,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
448,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,4,7,0,4,1,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
449,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,9,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
450,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
451,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
452,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,15,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
453,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,7,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
454,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
455,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,60,7,8,60,6,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
456,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
457,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,4,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
458,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,3,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
459,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Culex bitaeniorhynchus,4,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
460,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,13,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
461,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,17,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
